name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"sylhet, bangladesh",2021-09-11,35.4,20.4,28.7,44.5,20.4,34.2,24.6,79.1,0.2,100,4.17,rain,0,0.0,37.1,10.1,75.7,1004.0,87.1,3.3,242.5,21.0,9,,2021-09-11T05:37:00,2021-09-11T18:00:59,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-12,35.4,21.1,29.3,43.8,21.1,34.6,24.7,77.2,2.5,100,20.83,rain,0,0.0,37.8,12.6,118.1,1001.9,59.9,3.3,260.3,22.5,9,,2021-09-12T05:37:22,2021-09-12T17:59:55,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-13,35.3,21.1,28.7,44.7,21.1,33.7,24.6,79.6,8.9,100,25.0,rain,0,0.0,32.4,12.6,102.5,1003.3,68.1,3.4,246.4,21.2,8,,2021-09-13T05:37:44,2021-09-13T17:58:51,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-14,32.6,21.7,27.8,40.3,21.7,32.2,24.7,83.6,11.0,100,4.17,rain,0,0.0,27.4,5.4,210.6,1007.5,92.6,3.3,173.9,15.1,8,,2021-09-14T05:38:05,2021-09-14T17:57:46,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-15,33.5,19.1,28.3,44.6,19.1,33.7,25.0,82.8,11.0,100,4.17,rain,0,0.0,26.6,7.2,313.9,1007.4,85.8,3.2,226.4,19.6,9,,2021-09-15T05:38:27,2021-09-15T17:56:42,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-16,30.1,19.1,26.5,37.9,19.1,29.4,24.2,87.5,0.3,100,4.17,rain,0,0.0,21.2,4.7,145.4,1006.4,94.4,2.9,147.9,12.8,5,,2021-09-16T05:38:49,2021-09-16T17:55:38,0.33,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-17,31.5,19.1,26.5,39.2,19.1,28.9,24.1,87.0,13.5,100,58.33,rain,0,0.0,22.3,6.5,66.8,1005.7,94.2,2.8,164.1,14.2,7,,2021-09-17T05:39:10,2021-09-17T17:54:33,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-18,29.3,19.1,25.7,36.4,19.1,27.3,24.4,92.5,18.0,100,8.33,rain,0,0.0,24.5,4.0,284.1,1007.3,97.9,1.9,85.4,7.4,6,,2021-09-18T05:39:32,2021-09-18T17:53:28,0.4,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-19,30.4,18.4,26.1,37.4,18.4,28.3,23.9,88.2,2.3,100,45.83,rain,0,0.0,20.9,4.7,65.9,1008.8,81.5,1.8,122.8,10.5,5,,2021-09-19T05:39:54,2021-09-19T17:52:24,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-20,33.3,18.1,27.0,41.6,18.1,30.0,24.1,84.7,11.0,100,8.33,rain,0,0.0,20.5,5.4,117.0,1008.0,54.5,2.9,206.4,17.8,7,,2021-09-20T05:40:16,2021-09-20T17:51:19,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-21,29.7,19.4,25.7,36.8,19.4,27.2,24.0,90.9,8.0,100,8.33,rain,0,0.0,20.5,5.0,68.7,1007.6,83.8,2.7,135.1,11.6,7,,2021-09-21T05:40:38,2021-09-21T17:50:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-22,33.6,18.1,26.7,39.7,18.1,29.1,23.1,81.9,0.8,100,4.17,rain,0,0.0,18.4,4.3,56.3,1006.2,53.7,2.4,239.0,20.5,8,,2021-09-22T05:41:00,2021-09-22T17:49:10,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-23,34.0,20.1,27.6,42.0,20.1,31.0,23.8,80.3,12.0,100,8.33,rain,0,0.0,17.6,5.8,310.9,1007.0,61.2,2.5,221.0,19.2,8,,2021-09-23T05:41:22,2021-09-23T17:48:06,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-24,35.3,19.7,28.7,45.2,19.7,33.3,24.7,80.1,2.0,100,4.17,rain,0,0.0,19.1,6.1,13.3,1006.5,67.9,2.7,234.5,20.5,8,,2021-09-24T05:41:45,2021-09-24T17:47:01,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-25,35.1,18.4,28.4,44.1,18.4,33.3,24.4,79.9,19.0,100,8.33,rain,0,0.0,25.6,7.6,92.8,1005.5,52.6,3.2,240.1,20.8,8,,2021-09-25T05:42:07,2021-09-25T17:45:57,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-26,35.1,19.4,28.3,44.1,19.4,32.5,24.1,79.0,2.0,100,4.17,rain,0,0.0,36.4,9.0,63.4,1005.0,42.1,2.9,237.4,20.7,8,,2021-09-26T05:42:30,2021-09-26T17:44:53,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-27,35.1,19.9,28.1,41.5,19.9,31.3,23.6,77.9,0.2,100,4.17,rain,0,0.0,34.9,13.0,99.4,1006.0,63.5,3.4,230.1,19.9,8,,2021-09-27T05:42:53,2021-09-27T17:43:49,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-28,33.0,19.9,26.9,41.5,19.9,29.6,23.7,83.4,10.0,100,33.33,rain,0,0.0,27.4,6.1,281.6,1008.2,90.2,3.6,193.6,16.7,7,,2021-09-28T05:43:16,2021-09-28T17:42:46,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-29,30.1,18.2,26.3,37.6,18.2,28.9,24.3,89.2,19.9,100,12.5,rain,0,0.0,15.8,4.0,71.4,1010.1,94.8,2.4,77.5,6.8,4,,2021-09-29T05:43:39,2021-09-29T17:41:42,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-09-30,33.1,18.4,27.0,41.2,18.4,30.3,23.9,84.1,0.0,0,0.0,,0,0.0,23.8,7.6,160.2,1009.8,77.2,3.0,197.8,17.2,7,,2021-09-30T05:44:03,2021-09-30T17:40:39,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-01,33.2,20.1,27.5,41.8,20.1,31.7,24.8,85.9,0.2,100,8.33,rain,0,0.0,20.2,5.4,331.0,1009.1,66.5,2.7,204.0,17.8,8,,2021-10-01T05:44:26,2021-10-01T17:39:36,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-02,29.7,19.2,26.1,36.8,19.2,28.6,24.5,91.0,6.0,100,8.33,rain,0,0.0,21.6,5.4,136.9,1008.8,69.4,2.2,109.7,9.3,4,,2021-10-02T05:44:50,2021-10-02T17:38:34,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-03,29.2,18.4,24.9,36.3,18.4,25.6,23.6,92.4,11.0,100,4.17,rain,0,0.0,24.5,6.1,64.9,1007.9,94.9,1.9,95.5,8.4,5,,2021-10-03T05:45:15,2021-10-03T17:37:32,0.9,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-04,28.5,18.9,25.1,33.7,18.9,26.4,23.5,91.3,25.1,100,12.5,rain,0,0.0,26.6,7.9,89.3,1008.0,85.1,1.7,116.9,10.1,7,,2021-10-04T05:45:39,2021-10-04T17:36:30,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-05,29.6,18.7,25.2,35.6,18.7,26.4,23.5,90.4,4.9,100,4.17,rain,0,0.0,20.5,6.1,51.1,1009.6,73.1,1.9,130.9,11.1,7,,2021-10-05T05:46:04,2021-10-05T17:35:29,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-06,32.2,19.1,26.6,40.5,19.1,29.3,24.0,86.4,0.1,100,4.17,rain,0,0.0,20.5,4.3,342.2,1007.8,43.8,2.5,206.4,17.8,8,,2021-10-06T05:46:29,2021-10-06T17:34:28,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-07,32.6,18.4,26.9,41.4,18.4,30.3,24.5,86.8,0.2,100,4.17,rain,0,0.0,19.4,4.7,266.0,1005.8,37.1,2.3,195.2,16.7,7,,2021-10-07T05:46:54,2021-10-07T17:33:27,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-08,33.1,20.4,27.3,41.8,20.4,31.1,24.7,86.6,0.8,100,25.0,rain,0,0.0,17.3,5.4,172.2,1005.0,35.4,2.2,189.1,16.3,7,,2021-10-08T05:47:20,2021-10-08T17:32:27,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-09,32.8,19.4,27.2,41.4,19.4,30.5,24.9,87.8,7.0,100,4.17,rain,0,0.0,20.5,5.4,73.6,1005.7,38.6,2.1,187.1,16.1,7,,2021-10-09T05:47:46,2021-10-09T17:31:28,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-10,33.5,19.1,27.4,42.7,19.1,31.1,24.7,85.9,0.2,100,4.17,rain,0,0.0,19.1,6.8,59.0,1005.7,29.9,2.2,198.7,17.1,7,,2021-10-10T05:48:12,2021-10-10T17:30:29,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-11,34.7,20.7,28.1,46.3,20.7,32.7,25.3,85.8,0.1,100,4.17,rain,0,0.0,18.0,9.4,2.1,1004.2,21.0,2.6,227.2,19.6,8,,2021-10-11T05:48:39,2021-10-11T17:29:31,0.17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42618099999,42515099999,41891099999,remote,42516099999"
"sylhet, bangladesh",2021-10-12,36.0,23.8,29.4,49.8,23.8,36.3,26.2,83.8,0.0,0,0.0,,0,0.0,16.6,5.1,19.1,1003.5,23.9,2.7,227.7,19.7,8,,2021-10-12T05:49:06,2021-10-12T17:28:33,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-13,35.9,19.4,28.7,47.6,19.4,34.9,25.2,82.3,0.7,100,4.17,rain,0,0.0,24.8,5.0,59.2,1003.7,73.5,2.5,206.2,17.6,8,,2021-10-13T05:49:34,2021-10-13T17:27:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-14,35.9,20.4,28.7,49.4,20.4,34.4,24.9,80.8,0.7,100,4.17,rain,0,0.0,18.0,5.0,341.8,1003.9,29.4,2.9,204.0,17.7,8,,2021-10-14T05:50:01,2021-10-14T17:26:40,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-15,36.3,24.6,29.7,46.4,24.6,35.2,24.8,76.1,1.0,100,4.17,rain,0,0.0,19.1,6.1,59.4,1002.5,39.8,2.9,220.0,19.1,8,,2021-10-15T05:50:30,2021-10-15T17:25:44,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-16,35.3,22.3,28.7,40.6,22.3,32.1,23.4,74.1,8.0,100,4.17,rain,0,0.0,31.7,9.7,69.1,1005.5,54.6,3.7,204.6,17.5,8,,2021-10-16T05:50:58,2021-10-16T17:24:49,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-17,33.4,20.1,27.9,38.5,20.1,30.7,21.8,70.1,0.5,100,4.17,rain,0,0.0,33.8,14.4,78.5,1007.5,68.0,3.3,145.7,12.6,6,,2021-10-17T05:51:28,2021-10-17T17:23:55,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-18,32.6,19.4,27.1,38.1,19.4,29.3,22.7,77.5,1.2,100,16.67,rain,0,0.0,23.8,6.1,81.8,1009.3,89.2,3.4,151.3,13.2,6,,2021-10-18T05:51:57,2021-10-18T17:23:01,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-19,28.6,18.4,25.3,33.6,18.4,26.6,22.9,86.9,18.0,100,8.33,rain,0,0.0,20.2,5.4,24.8,1012.3,97.1,2.8,88.1,7.5,4,,2021-10-19T05:52:27,2021-10-19T17:22:09,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-20,27.4,17.4,24.2,31.5,17.4,24.7,23.2,93.9,18.0,100,8.33,rain,0,0.0,22.3,6.3,137.4,1011.9,97.6,1.8,43.6,3.9,2,,2021-10-20T05:52:58,2021-10-20T17:21:17,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-21,29.8,15.4,24.5,36.0,15.4,25.4,22.9,91.4,14.3,100,75.0,rain,0,0.0,31.0,9.4,222.1,1009.8,72.2,2.8,107.8,9.2,5,,2021-10-21T05:53:29,2021-10-21T17:20:26,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-22,29.4,13.4,23.4,32.2,13.4,23.7,20.8,86.0,1.1,100,25.0,rain,0,0.0,25.2,6.5,70.1,1012.2,43.8,2.1,204.7,17.6,8,,2021-10-22T05:54:00,2021-10-22T17:19:36,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-23,30.3,15.1,23.3,32.4,15.1,23.6,20.1,83.1,0.0,0,0.0,,0,0.0,18.7,6.1,30.3,1013.3,16.4,2.1,213.0,18.4,8,,2021-10-23T05:54:32,2021-10-23T17:18:46,0.59,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-24,31.4,15.4,24.1,34.2,15.4,24.8,20.2,79.6,0.0,0,0.0,,0,0.0,14.8,6.1,0.4,1013.1,10.2,2.2,209.6,18.1,8,,2021-10-24T05:55:04,2021-10-24T17:17:58,0.62,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-25,30.4,15.1,23.6,33.9,15.1,24.2,20.2,82.1,0.0,0,0.0,,0,0.0,15.1,5.4,35.0,1011.9,15.6,2.2,203.3,17.4,7,,2021-10-25T05:55:37,2021-10-25T17:17:11,0.65,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-26,30.9,15.4,23.9,34.6,15.4,24.7,20.5,82.2,0.0,0,0.0,,0,0.0,17.6,5.8,46.6,1011.7,13.2,2.3,202.1,17.4,7,,2021-10-26T05:56:10,2021-10-26T17:16:25,0.68,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-27,30.9,15.7,23.8,33.2,15.7,24.3,20.0,80.6,0.0,0,0.0,,0,0.0,16.6,6.5,47.0,1012.7,21.5,2.3,178.4,15.4,7,,2021-10-27T05:56:44,2021-10-27T17:15:39,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-28,31.3,19.2,24.3,36.3,19.2,25.2,20.9,82.2,0.0,0,0.0,,0,0.0,19.4,6.1,40.4,1012.8,33.1,2.3,174.4,15.0,7,,2021-10-28T05:57:18,2021-10-28T17:14:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-29,32.5,15.9,25.0,38.0,15.9,26.4,20.8,78.9,0.2,100,4.17,rain,0,0.0,16.6,6.5,10.8,1013.2,8.7,2.5,201.2,17.4,7,,2021-10-29T05:57:53,2021-10-29T17:14:12,0.75,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-30,32.0,15.1,25.0,36.3,15.1,26.1,20.5,77.5,0.0,0,0.0,,0,0.0,18.0,5.8,12.9,1012.9,16.9,3.0,200.0,17.3,7,,2021-10-30T05:58:28,2021-10-30T17:13:30,0.82,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-10-31,31.0,12.4,23.9,34.0,12.4,24.7,19.7,78.7,0.0,0,0.0,,0,0.0,21.2,5.8,125.6,1012.9,20.8,2.9,189.5,16.4,7,,2021-10-31T05:59:04,2021-10-31T17:12:49,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-01,29.6,14.1,22.4,30.5,14.1,22.6,18.3,79.2,0.0,0,0.0,,0,0.0,16.9,7.2,339.2,1014.1,24.1,2.4,204.3,17.6,7,,2021-11-01T05:59:40,2021-11-01T17:12:09,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-02,29.5,12.7,21.9,31.2,12.7,22.1,18.2,80.8,0.0,0,0.0,,0,0.0,17.3,6.5,337.4,1014.2,15.7,2.4,205.1,17.8,7,,2021-11-02T06:00:16,2021-11-02T17:11:30,0.91,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-03,29.7,15.1,22.0,31.0,15.1,22.1,18.2,80.9,0.0,0,0.0,,0,0.0,16.2,6.8,333.5,1012.9,33.6,2.4,201.8,17.4,7,,2021-11-03T06:00:54,2021-11-03T17:10:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-04,29.3,13.4,21.4,30.2,13.4,21.5,17.9,82.2,0.0,0,0.0,,0,0.0,16.6,6.5,38.2,1012.8,29.0,2.3,204.1,17.7,7,,2021-11-04T06:01:31,2021-11-04T17:10:16,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-05,29.9,14.3,21.7,30.5,14.3,21.8,17.5,79.3,0.0,0,0.0,,0,0.0,17.3,7.6,351.8,1011.6,19.6,2.3,207.2,17.9,8,,2021-11-05T06:02:09,2021-11-05T17:09:41,0.0,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-06,29.4,13.4,20.9,29.6,13.4,20.9,16.6,78.9,0.0,0,0.0,,0,0.0,16.9,6.8,4.0,1010.2,31.1,2.9,206.2,17.8,8,,2021-11-06T06:02:47,2021-11-06T17:09:08,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-07,30.4,11.7,21.2,31.0,11.7,21.3,16.6,77.3,0.0,0,0.0,,0,0.0,18.4,6.8,11.4,1010.3,10.9,2.9,204.0,17.5,8,,2021-11-07T06:03:26,2021-11-07T17:08:35,0.08,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-08,30.9,13.2,22.0,31.4,13.2,22.1,15.3,68.3,0.0,0,0.0,,0,0.0,20.2,7.6,22.8,1011.3,2.2,3.8,200.3,17.3,7,,2021-11-08T06:04:06,2021-11-08T17:08:04,0.12,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-09,30.8,16.4,22.3,31.3,16.4,22.4,16.0,69.1,0.0,0,0.0,,0,0.0,19.4,7.2,35.2,1012.2,5.1,4.1,201.1,17.4,7,,2021-11-09T06:04:45,2021-11-09T17:07:34,0.15,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-10,30.7,12.4,22.8,32.5,12.4,23.1,17.7,73.8,0.0,0,0.0,,0,0.0,19.8,6.5,41.1,1011.9,21.7,4.0,188.7,16.2,7,,2021-11-10T06:05:25,2021-11-10T17:07:05,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-11,30.6,11.7,22.7,32.6,11.7,23.0,17.8,75.5,0.0,0,0.0,,0,0.0,19.1,5.8,35.5,1011.7,37.0,3.9,178.4,15.3,7,,2021-11-11T06:06:06,2021-11-11T17:06:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-12,29.7,10.9,22.3,30.8,10.9,22.5,17.6,75.8,0.0,0,0.0,,0,0.0,19.1,5.4,3.0,1012.3,79.2,3.4,178.7,15.3,7,,2021-11-12T06:06:47,2021-11-12T17:06:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-13,28.2,9.4,21.6,29.1,9.4,21.7,17.2,77.9,0.0,0,0.0,,0,0.0,19.8,8.6,156.4,1012.7,61.4,4.0,152.8,13.1,6,,2021-11-13T06:07:28,2021-11-13T17:05:48,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-14,27.6,14.6,21.1,29.0,14.6,21.2,18.2,84.3,0.0,0,0.0,,0,0.0,20.9,6.8,41.7,1012.5,46.5,2.7,170.3,14.7,6,,2021-11-14T06:08:09,2021-11-14T17:05:25,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-15,27.6,13.1,21.1,28.6,13.1,21.2,17.9,83.2,0.0,0,0.0,,0,0.0,18.0,4.7,9.4,1010.8,44.9,2.5,161.7,14.0,6,,2021-11-15T06:08:51,2021-11-15T17:05:03,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-16,28.9,12.7,21.8,29.8,12.7,22.0,18.1,80.5,0.0,0,0.0,,0,0.0,20.9,5.0,350.3,1011.5,38.4,2.7,178.2,15.3,7,,2021-11-16T06:09:33,2021-11-16T17:04:43,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-17,30.1,14.9,22.0,30.2,14.9,22.0,17.3,76.6,0.0,0,0.0,,0,0.0,20.5,7.2,25.2,1013.2,5.5,3.0,194.8,16.8,7,,2021-11-17T06:10:15,2021-11-17T17:04:24,0.43,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-18,29.7,15.1,21.1,29.3,15.1,21.1,15.8,74.0,0.0,0,0.0,,0,0.0,18.0,6.5,25.1,1011.8,6.6,3.7,192.9,16.5,7,,2021-11-18T06:10:58,2021-11-18T17:04:07,0.46,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-19,28.4,14.1,20.1,28.3,14.1,20.1,15.4,76.2,0.0,0,0.0,,0,0.0,18.4,6.8,10.7,1010.3,8.0,3.0,191.5,16.5,7,,2021-11-19T06:11:40,2021-11-19T17:03:51,0.5,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-20,27.9,13.4,19.7,28.2,13.4,19.8,16.0,80.4,0.0,0,0.0,,0,0.0,18.0,6.1,40.9,1010.4,25.0,2.3,182.9,15.8,7,,2021-11-20T06:12:23,2021-11-20T17:03:36,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-21,27.8,13.1,20.3,28.3,13.1,20.3,16.6,80.7,0.0,0,0.0,,0,0.0,20.5,5.8,66.1,1011.4,34.0,2.2,168.2,14.7,7,,2021-11-21T06:13:06,2021-11-21T17:03:24,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
"sylhet, bangladesh",2021-11-22,27.7,11.1,20.4,28.9,11.1,20.5,17.0,82.1,0.0,0,0.0,,0,0.0,23.4,6.5,79.4,1011.5,24.8,2.5,175.4,15.3,7,,2021-11-22T06:13:50,2021-11-22T17:03:12,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,remote,42516099999"
